31,31,40,Yes
35,35,45,Yes
35,37,46,Yes
39,41,51,Yes
42,44,55,Yes
39,41,51,Yes
33,36,45,Yes
33,36,45,Yes
32,35,44,Yes
32,35,44,Yes
38,41,50,Yes
39,42,51,Yes
37,41,49,Yes
33,37,45,Yes
32,36,43,Yes
36,41,47,Yes
44,49,55,Yes
47,53,58,Yes
46,54,58,Yes
48,55,59,Yes
49,56,61,Yes
37,44,49,Yes
27,33,39,Yes
28,34,40,Yes
31,36,42,Yes
32,38,42,Yes
31,37,41,Yes
33,40,43,Yes
35,40,44,Yes
26,32,36,Yes
22,27,32,Yes
26,31,35,Yes
52,50,52,Yes
51,47,50,Yes
52,46,50,Yes
59,54,57,Yes
61,55,59,Yes
60,54,58,Yes
59,53,56,Yes
62,55,59,Yes
70,63,66,Yes
72,66,68,Yes
56,51,53,Yes
43,38,42,Yes
35,31,37,Yes
32,30,36,Yes
31,30,37,Yes
32,31,39,Yes
31,31,39,Yes
31,31,40,Yes
33,32,43,Yes
31,32,42,Yes
31,32,43,Yes
32,33,43,Yes
37,39,48,Yes
39,42,52,Yes
40,43,53,Yes
35,39,48,Yes
31,34,43,Yes
33,37,45,Yes
35,39,47,Yes
33,36,45,Yes
35,39,47,Yes
38,41,50,Yes
31,35,43,Yes
32,36,44,Yes
36,41,47,Yes
44,50,55,Yes
50,56,61,Yes
51,58,62,Yes
47,55,58,Yes
43,51,55,Yes
37,45,50,Yes
30,37,42,Yes
25,32,38,Yes
26,33,39,Yes
27,34,39,Yes
26,33,38,Yes
24,30,35,Yes
29,36,40,Yes
32,38,43,Yes
27,33,38,Yes
22,27,33,Yes
24,29,35,Yes
33,32,39,Yes
33,32,38,Yes
35,32,39,Yes
37,34,41,Yes
37,33,40,Yes
35,31,38,Yes
36,32,39,Yes
41,37,43,Yes
48,44,50,Yes
44,41,46,Yes
36,33,39,Yes
35,33,39,Yes
33,31,38,Yes
30,29,37,Yes
27,27,36,Yes
31,31,41,Yes
31,31,42,Yes
32,32,43,Yes
31,32,44,Yes
33,35,46,Yes
35,36,47,Yes
35,38,47,Yes
39,41,51,Yes
39,41,51,Yes
36,39,48,Yes
33,36,45,Yes
31,34,42,Yes
41,45,52,Yes
46,52,59,Yes
39,43,51,Yes
33,38,46,Yes
33,38,46,Yes
30,34,42,Yes
33,37,44,Yes
37,42,48,Yes
39,45,49,Yes
43,50,53,Yes
50,57,61,Yes
46,55,58,Yes
38,46,49,Yes
33,40,45,Yes
28,36,41,Yes
27,35,40,Yes
33,40,45,Yes
41,49,52,Yes
39,46,50,Yes
34,41,45,Yes
36,43,47,Yes
40,47,51,Yes
31,37,42,Yes
24,30,36,Yes
23,28,34,Yes
28,28,37,Yes
27,27,36,Yes
28,28,37,Yes
30,28,38,Yes
31,29,38,Yes
32,30,39,Yes
32,30,39,Yes
34,31,40,Yes
37,35,44,Yes
33,31,40,Yes
32,31,39,Yes
33,32,40,Yes
31,31,40,Yes
29,29,39,Yes
27,27,37,Yes
29,30,40,Yes
28,29,40,Yes
30,32,42,Yes
28,30,41,Yes
28,31,41,Yes
39,41,51,Yes
46,47,58,Yes
44,46,57,Yes
41,44,53,Yes
37,40,48,Yes
39,43,51,Yes
45,49,57,Yes
57,61,68,Yes
63,68,75,Yes
44,49,56,Yes
34,39,47,Yes
30,35,42,Yes
28,33,41,Yes
33,39,44,Yes
39,46,50,Yes
40,49,50,Yes
51,59,61,Yes
54,62,64,Yes
44,52,55,Yes
39,49,51,Yes
37,44,49,Yes
29,37,42,Yes
27,35,40,Yes
36,42,48,Yes
46,55,59,Yes
55,63,66,Yes
59,69,70,Yes
57,65,68,Yes
52,62,65,Yes
33,40,44,Yes
26,34,38,Yes
22,29,34,Yes
26,28,36,Yes
26,27,37,Yes
26,27,37,Yes
26,27,37,Yes
27,28,37,Yes
28,28,37,Yes
31,30,40,Yes
31,30,40,Yes
31,31,40,Yes
28,28,38,Yes
30,30,39,Yes
29,30,39,Yes
27,28,38,Yes
28,29,39,Yes
28,29,39,Yes
27,28,39,Yes
27,28,39,Yes
31,32,43,Yes
31,33,44,Yes
31,33,44,Yes
44,46,57,Yes
49,53,62,Yes
46,49,58,Yes
43,46,55,Yes
42,45,53,Yes
42,45,52,Yes
48,53,59,Yes
59,64,70,Yes
65,70,76,Yes
38,43,50,Yes
33,38,45,Yes
32,38,44,Yes
31,37,43,Yes
44,50,55,Yes
51,59,62,Yes
56,65,66,Yes
61,69,71,Yes
54,62,64,Yes
39,47,49,Yes
44,51,55,Yes
40,47,51,Yes
30,37,42,Yes
26,34,39,Yes
26,34,39,Yes
42,51,55,Yes
59,69,71,Yes
70,81,81,Yes
72,83,83,Yes
68,78,79,Yes
43,53,56,Yes
29,38,41,Yes
27,36,39,Yes
33,36,44,Yes
33,36,45,Yes
26,29,38,Yes
30,32,41,Yes
31,32,42,Yes
30,32,41,Yes
29,31,41,Yes
28,29,40,Yes
28,29,40,Yes
29,30,40,Yes
28,29,39,Yes
28,29,39,Yes
26,27,37,Yes
29,31,41,Yes
30,32,41,Yes
31,32,42,Yes
31,33,43,Yes
35,37,47,Yes
40,44,53,Yes
44,47,57,Yes
47,52,60,Yes
51,55,63,Yes
50,54,62,Yes
43,47,56,Yes
35,40,47,Yes
33,37,44,Yes
37,43,48,Yes
49,55,60,Yes
52,58,64,Yes
41,46,52,Yes
38,43,49,Yes
41,47,52,Yes
35,42,47,Yes
51,59,62,Yes
61,69,71,Yes
67,76,76,Yes
63,72,72,Yes
53,62,63,Yes
48,56,58,Yes
52,59,62,Yes
44,51,55,Yes
34,41,46,Yes
23,30,35,Yes
20,28,33,Yes
39,47,51,Yes
56,66,68,Yes
66,78,78,Yes
72,85,84,Yes
62,73,74,Yes
45,56,57,Yes
40,51,52,Yes
47,57,60,Yes
33,37,45,Yes
38,41,50,Yes
42,46,55,Yes
37,40,49,Yes
31,33,43,Yes
27,29,40,Yes
26,28,39,Yes
26,28,39,Yes
27,29,39,Yes
27,29,39,Yes
27,29,39,Yes
30,32,42,Yes
33,35,44,Yes
37,40,49,Yes
39,41,50,Yes
40,43,52,Yes
46,50,58,Yes
48,53,61,Yes
49,53,61,Yes
46,50,58,Yes
41,45,53,Yes
32,36,44,Yes
26,31,38,Yes
28,33,39,Yes
34,39,45,Yes
48,55,59,Yes
48,55,60,Yes
39,44,50,Yes
35,41,47,Yes
37,44,48,Yes
35,41,45,Yes
52,61,63,Yes
61,70,71,Yes
66,76,76,Yes
60,69,70,Yes
52,61,61,Yes
55,62,64,Yes
59,67,69,Yes
59,65,69,Yes
52,59,64,Yes
34,42,46,Yes
23,31,36,Yes
35,43,47,Yes
39,51,52,Yes
46,57,58,Yes
50,62,62,Yes
42,53,53,Yes
39,51,50,Yes
47,59,60,Yes
59,69,71,Yes
43,51,56,Yes
48,54,60,Yes
51,57,64,Yes
45,49,57,Yes
36,40,49,Yes
32,35,45,Yes
26,29,39,Yes
25,28,38,Yes
27,30,40,Yes
27,31,39,Yes
29,33,41,Yes
33,35,44,Yes
38,41,50,Yes
52,56,64,Yes
61,65,73,Yes
48,53,60,Yes
40,44,52,Yes
37,41,49,Yes
38,42,50,Yes
37,40,49,Yes
31,34,42,Yes
29,33,42,Yes
30,34,42,Yes
31,35,42,Yes
31,36,43,Yes
35,41,47,Yes
42,47,52,Yes
35,41,47,Yes
32,38,43,Yes
31,38,41,Yes
37,44,47,Yes
52,62,63,Yes
51,61,62,Yes
47,57,58,Yes
44,54,55,Yes
39,46,48,Yes
42,51,52,Yes
48,57,59,Yes
63,70,74,Yes
59,67,71,Yes
41,50,52,Yes
31,38,43,Yes
35,44,47,Yes
34,43,46,Yes
36,45,47,Yes
44,54,55,Yes
37,46,48,Yes
39,50,51,Yes
41,52,53,Yes
44,55,57,Yes
52,61,63,Yes
52,61,65,Yes
49,56,62,Yes
38,43,50,Yes
31,35,43,Yes
28,32,41,Yes
30,34,43,Yes
34,38,46,Yes
39,43,51,Yes
35,39,47,Yes
35,39,46,Yes
39,42,49,Yes
45,49,57,Yes
55,61,67,Yes
57,62,69,Yes
40,45,52,Yes
28,34,41,Yes
28,33,40,Yes
30,34,42,Yes
29,33,41,Yes
28,32,40,Yes
35,40,47,Yes
41,46,53,Yes
36,41,48,Yes
31,37,43,Yes
29,36,41,Yes
35,41,47,Yes
34,41,46,Yes
35,42,46,Yes
35,43,46,Yes
45,55,56,Yes
48,57,58,Yes
39,49,49,Yes
31,40,42,Yes
32,40,42,Yes
26,34,37,Yes
27,35,37,Yes
39,47,49,Yes
52,60,63,Yes
45,54,57,Yes
35,42,46,Yes
38,46,50,Yes
46,55,58,Yes
40,49,51,Yes
30,38,41,Yes
33,42,44,Yes
32,41,43,Yes
35,44,47,Yes
28,37,40,Yes
25,35,37,Yes
51,62,63,Yes
47,57,59,Yes
41,49,52,Yes
31,38,44,Yes
26,32,39,Yes
29,34,42,Yes
39,44,52,Yes
48,55,62,Yes
56,62,68,Yes
44,49,56,Yes
44,47,55,Yes
45,50,56,Yes
49,54,60,Yes
50,55,62,Yes
39,45,52,Yes
31,36,43,Yes
25,31,38,Yes
24,29,36,Yes
27,33,40,Yes
25,30,38,Yes
27,33,40,Yes
39,44,50,Yes
39,45,51,Yes
34,40,46,Yes
30,36,42,Yes
30,36,42,Yes
35,41,46,Yes
39,46,51,Yes
40,49,51,Yes
47,56,58,Yes
57,67,67,Yes
48,57,58,Yes
40,49,50,Yes
35,42,45,Yes
31,39,42,Yes
31,38,41,Yes
39,47,49,Yes
53,62,64,Yes
52,61,64,Yes
36,44,48,Yes
33,41,44,Yes
52,61,64,Yes
60,69,71,Yes
48,57,59,Yes
31,39,41,Yes
26,34,37,Yes
26,34,38,Yes
28,36,39,Yes
26,34,38,Yes
20,29,32,Yes
42,51,52,Yes
42,51,53,Yes
38,46,50,Yes
32,39,44,Yes
28,35,41,Yes
35,41,47,Yes
47,54,60,Yes
54,60,66,Yes
51,57,64,Yes
42,49,53,Yes
45,51,56,Yes
52,57,62,Yes
53,59,64,Yes
44,51,56,Yes
31,37,44,Yes
26,32,39,Yes
27,34,41,Yes
31,37,44,Yes
35,41,47,Yes
28,34,41,Yes
32,37,44,Yes
44,49,56,Yes
39,45,51,Yes
29,35,41,Yes
31,37,43,Yes
35,41,47,Yes
44,51,56,Yes
46,55,58,Yes
42,51,53,Yes
53,62,64,Yes
60,69,70,Yes
48,57,59,Yes
52,61,63,Yes
42,49,52,Yes
35,42,45,Yes
36,44,46,Yes
52,62,63,Yes
63,71,73,Yes
57,66,68,Yes
40,50,52,Yes
33,42,45,Yes
48,57,59,Yes
51,60,62,Yes
44,53,55,Yes
38,46,48,Yes
31,38,42,Yes
27,35,38,Yes
29,36,40,Yes
28,36,40,Yes
22,30,33,Yes
45,55,57,Yes
46,56,58,Yes
37,46,49,Yes
33,41,45,Yes
33,40,45,Yes
43,50,55,Yes
52,59,64,Yes
50,57,62,Yes
39,46,51,Yes
33,39,44,Yes
37,42,47,Yes
47,53,57,Yes
47,53,58,Yes
39,45,50,Yes
29,36,42,Yes
33,41,46,Yes
40,50,55,Yes
44,52,58,Yes
43,51,57,Yes
38,45,50,Yes
38,44,50,Yes
48,54,60,Yes
48,55,60,Yes
36,42,48,Yes
41,49,52,Yes
43,50,55,Yes
45,53,56,Yes
39,47,50,Yes
37,44,47,Yes
41,49,51,Yes
39,47,50,Yes
32,40,43,Yes
46,54,57,Yes
40,47,50,Yes
38,45,49,Yes
33,42,44,Yes
39,47,49,Yes
50,60,62,Yes
52,61,63,Yes
46,56,58,Yes
43,53,55,Yes
44,54,56,Yes
44,54,55,Yes
40,50,50,Yes
50,59,61,Yes
44,53,55,Yes
35,42,45,Yes
33,41,45,Yes
34,42,45,Yes
28,35,39,Yes
46,54,57,Yes
45,54,57,Yes
42,51,53,Yes
39,47,51,Yes
42,51,55,Yes
48,55,60,Yes
54,61,66,Yes
44,51,56,Yes
37,43,48,Yes
35,42,46,Yes
35,42,46,Yes
37,42,47,Yes
37,42,48,Yes
35,42,47,Yes
31,39,44,Yes
42,50,55,Yes
53,62,67,Yes
48,57,61,Yes
49,57,62,Yes
50,57,62,Yes
49,57,61,Yes
53,60,65,Yes
56,62,67,Yes
52,60,65,Yes
53,61,65,Yes
51,59,63,Yes
41,49,52,Yes
31,39,42,Yes
32,39,43,Yes
38,46,48,Yes
35,44,46,Yes
34,42,44,Yes
39,47,49,Yes
39,46,48,Yes
40,49,50,Yes
31,39,42,Yes
28,36,39,Yes
35,43,46,Yes
37,45,47,Yes
42,51,52,Yes
47,58,58,Yes
51,61,62,Yes
50,59,60,Yes
44,55,55,Yes
47,57,57,Yes
42,51,52,Yes
38,47,48,Yes
39,50,49,Yes
47,57,58,Yes
37,46,47,Yes
38,46,49,Yes
39,46,50,Yes
42,50,53,Yes
44,53,57,Yes
46,54,59,Yes
42,50,53,Yes
40,46,51,Yes
39,45,50,Yes
39,44,49,Yes
40,45,51,Yes
35,41,46,Yes
35,41,46,Yes
36,42,48,Yes
37,44,49,Yes
37,44,49,Yes
42,51,55,Yes
55,64,67,Yes
47,58,60,Yes
48,58,60,Yes
49,57,61,Yes
49,57,60,Yes
50,59,62,Yes
50,58,62,Yes
48,56,60,Yes
44,51,56,Yes
41,49,52,Yes
28,35,39,Yes
25,32,36,Yes
33,41,44,Yes
50,58,61,Yes
50,58,60,Yes
52,61,63,Yes
47,56,57,Yes
44,53,53,Yes
46,54,56,Yes
40,49,50,Yes
35,42,45,Yes
35,43,46,Yes
33,41,43,Yes
37,46,47,Yes
41,51,51,Yes
50,60,60,Yes
55,66,65,Yes
48,58,58,Yes
42,53,51,Yes
43,55,52,Yes
50,62,60,Yes
57,69,66,Yes
67,78,76,Yes
50,60,60,Yes
37,44,49,Yes
33,40,44,Yes
36,43,48,Yes
42,50,55,Yes
40,47,52,Yes
32,38,43,Yes
28,35,40,Yes
35,40,46,Yes
39,43,49,Yes
39,44,50,Yes
35,40,46,Yes
35,41,48,Yes
37,44,49,Yes
39,47,51,Yes
44,53,56,Yes
52,61,64,Yes
59,69,71,Yes
53,64,65,Yes
44,54,56,Yes
44,53,55,Yes
33,41,44,Yes
31,39,42,Yes
32,40,43,Yes
33,41,45,Yes
37,44,48,Yes
37,44,48,Yes
29,36,40,Yes
29,36,40,Yes
38,45,48,Yes
52,61,63,Yes
52,61,63,Yes
61,70,71,Yes
54,62,63,Yes
55,63,65,Yes
56,64,66,Yes
57,65,67,Yes
57,65,67,Yes
51,61,63,Yes
39,50,50,Yes
41,51,51,Yes
37,46,47,Yes
46,58,56,Yes
62,73,71,Yes
59,72,68,Yes
58,71,67,Yes
63,77,72,Yes
70,85,78,Yes
74,89,82,Yes
73,87,81,Yes
50,63,60,Yes
44,51,56,Yes
36,43,48,Yes
32,38,44,Yes
39,45,51,Yes
39,45,50,Yes
29,36,41,Yes
29,34,41,Yes
33,39,44,Yes
35,40,45,Yes
34,39,45,Yes
33,38,45,Yes
38,44,50,Yes
40,47,52,Yes
37,45,50,Yes
43,52,56,Yes
54,64,66,Yes
59,70,71,Yes
52,63,65,Yes
39,50,50,Yes
37,45,48,Yes
31,39,42,Yes
26,34,38,Yes
21,28,32,Yes
33,40,44,Yes
48,56,59,Yes
48,56,60,Yes
43,51,55,Yes
44,52,55,Yes
44,52,55,Yes
37,45,48,Yes
36,43,46,Yes
42,50,52,Yes
35,44,46,Yes
49,58,59,Yes
49,58,59,Yes
58,67,68,Yes
63,72,74,Yes
52,61,63,Yes
39,49,50,Yes
40,50,51,Yes
39,49,49,Yes
42,53,51,Yes
55,65,64,Yes
58,70,67,Yes
70,84,78,Yes
81,96,89,Yes
84,99,92,Yes
79,94,86,Yes
60,73,69,Yes
48,60,58,Yes
48,55,60,Yes
42,49,53,Yes
33,39,45,Yes
38,43,49,Yes
39,44,50,Yes
29,34,41,Yes
27,33,39,Yes
29,34,41,Yes
30,34,41,Yes
29,34,41,Yes
33,38,45,Yes
42,49,55,Yes
47,54,59,Yes
35,42,46,Yes
33,41,44,Yes
47,58,59,Yes
46,57,58,Yes
35,45,47,Yes
30,39,42,Yes
31,39,43,Yes
36,43,47,Yes
34,41,45,Yes
26,33,37,Yes
30,37,42,Yes
44,51,55,Yes
43,50,55,Yes
50,57,61,Yes
52,60,63,Yes
42,50,51,Yes
33,41,43,Yes
31,40,42,Yes
32,41,43,Yes
28,38,39,Yes
33,43,44,Yes
35,44,46,Yes
42,52,53,Yes
48,58,60,Yes
38,47,50,Yes
31,39,42,Yes
36,45,47,Yes
45,54,55,Yes
45,56,55,Yes
44,55,52,Yes
44,56,52,Yes
57,70,66,Yes
73,88,81,Yes
67,82,75,Yes
59,73,67,Yes
57,72,67,Yes
56,70,66,Yes
45,51,57,Yes
42,47,53,Yes
37,42,48,Yes
37,42,48,Yes
38,43,49,Yes
35,41,47,Yes
27,33,39,Yes
31,35,42,Yes
30,35,42,Yes
30,35,42,Yes
34,39,45,Yes
38,45,50,Yes
36,42,48,Yes
31,38,42,Yes
31,40,43,Yes
43,53,55,Yes
39,51,51,Yes
23,32,35,Yes
27,35,39,Yes
32,40,44,Yes
37,44,48,Yes
37,43,48,Yes
32,39,43,Yes
30,37,41,Yes
33,40,44,Yes
36,42,47,Yes
46,54,58,Yes
40,49,50,Yes
37,45,47,Yes
38,47,49,Yes
37,46,48,Yes
35,45,46,Yes
35,45,46,Yes
42,52,52,Yes
45,56,56,Yes
42,51,52,Yes
46,56,58,Yes
31,39,42,Yes
28,36,39,Yes
42,51,53,Yes
49,58,59,Yes
46,56,56,Yes
43,54,52,Yes
37,49,47,Yes
32,43,41,Yes
39,53,48,Yes
35,47,44,Yes
31,44,40,Yes
57,71,67,Yes
57,71,68,Yes
33,39,45,Yes
35,41,46,Yes
33,38,44,Yes
34,39,45,Yes
40,45,51,Yes
42,47,53,Yes
36,41,47,Yes
39,45,50,Yes
42,47,53,Yes
39,44,50,Yes
44,51,56,Yes
46,53,58,Yes
37,44,48,Yes
35,42,47,Yes
39,47,50,Yes
42,52,55,Yes
37,46,49,Yes
20,29,33,Yes
25,34,37,Yes
37,44,48,Yes
40,47,51,Yes
38,45,49,Yes
46,54,57,Yes
45,53,57,Yes
36,42,47,Yes
32,39,44,Yes
36,44,47,Yes
37,46,48,Yes
46,56,57,Yes
52,62,63,Yes
48,58,58,Yes
49,60,60,Yes
50,61,60,Yes
61,72,71,Yes
61,71,71,Yes
54,64,65,Yes
48,58,60,Yes
32,41,43,Yes
36,45,47,Yes
52,61,63,Yes
50,59,61,Yes
40,51,51,Yes
48,59,59,Yes
34,44,44,Yes
20,30,30,Yes
23,34,33,Yes
25,37,35,Yes
26,38,36,Yes
41,53,50,Yes
42,55,52,Yes
30,36,41,Yes
33,40,45,Yes
32,37,43,Yes
38,43,49,Yes
44,50,56,Yes
44,49,55,Yes
43,49,55,Yes
50,57,61,Yes
49,57,61,Yes
46,54,57,Yes
61,69,72,Yes
63,70,74,Yes
47,55,58,Yes
44,53,56,Yes
47,56,59,Yes
49,58,61,Yes
39,49,52,Yes
27,36,40,Yes
33,41,45,Yes
46,55,58,Yes
46,54,57,Yes
39,47,50,Yes
58,66,69,Yes
53,61,64,Yes
36,44,47,Yes
34,42,46,Yes
40,50,51,Yes
49,58,60,Yes
61,71,72,Yes
68,78,77,Yes
64,76,74,Yes
68,79,77,Yes
57,68,66,Yes
61,74,71,Yes
57,68,66,Yes
56,67,66,Yes
46,56,57,Yes
36,45,47,Yes
42,52,53,Yes
48,58,59,Yes
43,52,53,Yes
33,42,43,Yes
39,50,50,Yes
26,36,37,Yes
22,32,33,Yes
27,37,37,Yes
32,42,41,Yes
35,45,44,Yes
38,50,48,Yes
33,43,42,Yes
35,41,46,Yes
35,41,46,Yes
32,38,43,Yes
42,49,52,Yes
44,50,55,Yes
42,49,52,Yes
43,50,53,Yes
43,50,53,Yes
37,43,47,Yes
42,50,52,Yes
61,69,71,Yes
68,75,77,Yes
55,64,66,Yes
51,60,63,Yes
54,63,66,Yes
57,65,69,Yes
41,50,53,Yes
34,42,46,Yes
42,51,55,Yes
48,57,60,Yes
42,50,52,Yes
37,45,48,Yes
48,57,59,Yes
50,58,61,Yes
42,51,53,Yes
40,50,51,Yes
44,54,56,Yes
53,64,64,Yes
60,71,71,Yes
59,71,70,Yes
57,68,67,Yes
58,69,68,Yes
50,63,60,Yes
54,66,64,Yes
51,63,61,Yes
54,65,64,Yes
46,56,56,Yes
43,53,53,Yes
41,51,51,Yes
42,51,52,Yes
41,51,52,Yes
34,43,45,Yes
33,42,43,Yes
36,46,46,Yes
44,55,53,Yes
50,61,60,Yes
50,60,59,Yes
48,59,58,Yes
48,59,58,Yes
39,50,48,Yes
34,41,45,Yes
35,42,47,Yes
38,44,48,Yes
42,50,53,Yes
41,46,50,Yes
41,47,51,Yes
45,51,56,Yes
42,49,52,Yes
33,39,43,Yes
37,44,47,Yes
53,61,63,Yes
60,69,70,Yes
52,61,62,Yes
47,57,59,Yes
49,58,61,Yes
53,62,66,Yes
35,43,48,Yes
28,36,41,Yes
33,41,45,Yes
31,40,43,Yes
38,46,49,Yes
46,55,57,Yes
50,60,61,Yes
52,62,63,Yes
54,63,64,Yes
41,50,51,Yes
43,53,53,Yes
41,51,51,Yes
37,47,48,Yes
31,41,41,Yes
34,45,45,Yes
44,56,53,Yes
47,59,57,Yes
47,59,57,Yes
41,52,50,Yes
39,51,49,Yes
39,49,49,Yes
42,51,52,Yes
35,43,45,Yes
40,50,50,Yes
52,62,63,Yes
53,64,64,Yes
52,64,63,Yes
61,72,71,Yes
67,78,75,Yes
70,82,79,Yes
66,78,75,Yes
63,74,72,Yes
65,77,74,Yes
50,61,60,Yes
41,49,51,Yes
49,57,60,Yes
57,63,67,Yes
56,63,66,Yes
47,54,57,Yes
44,50,52,Yes
48,55,58,Yes
43,50,52,Yes
33,39,42,Yes
42,50,51,Yes
52,60,62,Yes
47,56,57,Yes
38,47,48,Yes
37,46,48,Yes
43,52,55,Yes
48,57,60,Yes
35,43,47,Yes
28,36,40,Yes
28,36,40,Yes
24,33,36,Yes
37,45,48,Yes
47,57,58,Yes
52,62,62,Yes
52,63,63,Yes
55,64,65,Yes
55,65,65,Yes
56,66,66,Yes
36,46,47,Yes
29,39,40,Yes
27,38,38,Yes
25,37,37,Yes
36,47,47,Yes
38,51,48,Yes
35,45,45,Yes
33,44,43,Yes
35,44,45,Yes
35,45,46,Yes
32,41,42,Yes
28,36,38,Yes
31,40,41,Yes
55,65,65,Yes
62,74,73,Yes
63,75,72,Yes
64,77,73,Yes
68,81,76,Yes
72,86,80,Yes
74,88,82,Yes
67,81,76,Yes
61,73,71,Yes
39,52,49,Yes
42,50,53,Yes
48,56,59,Yes
62,70,73,Yes
57,63,67,Yes
40,46,50,Yes
35,41,45,Yes
37,43,47,Yes
35,40,44,Yes
36,42,45,Yes
40,46,49,Yes
52,60,62,Yes
39,47,48,Yes
31,39,41,Yes
35,43,46,Yes
39,47,50,Yes
44,52,56,Yes
44,52,56,Yes
41,50,53,Yes
39,46,50,Yes
40,47,51,Yes
41,50,51,Yes
38,47,48,Yes
42,50,51,Yes
42,51,51,Yes
50,60,60,Yes
59,69,69,Yes
55,65,65,Yes
38,49,48,Yes
36,46,47,Yes
33,44,44,Yes
22,33,33,Yes
35,45,45,Yes
34,44,44,Yes
29,39,39,Yes
35,45,45,Yes
45,56,55,Yes
48,58,58,Yes
42,52,52,Yes
37,46,47,Yes
39,50,49,Yes
53,65,63,Yes
50,62,60,Yes
49,62,59,Yes
54,67,63,Yes
55,68,63,Yes
63,77,72,Yes
68,84,77,Yes
61,76,71,Yes
46,60,56,Yes
29,42,39,Yes
45,53,56,Yes
39,45,49,Yes
27,34,38,Yes
28,34,38,Yes
28,35,39,Yes
34,40,44,Yes
41,47,50,Yes
46,53,56,Yes
54,62,63,Yes
44,52,52,Yes
37,45,46,Yes
39,49,50,Yes
40,50,51,Yes
44,53,57,Yes
46,54,58,Yes
44,53,57,Yes
46,54,58,Yes
49,57,61,Yes
43,51,53,Yes
40,49,49,Yes
34,42,43,Yes
33,42,43,Yes
44,54,53,Yes
46,57,57,Yes
42,52,52,Yes
35,45,46,Yes
35,45,45,Yes
30,39,40,Yes
29,39,40,Yes
44,55,53,Yes
42,53,52,Yes
38,50,47,Yes
44,55,53,Yes
50,61,60,Yes
56,66,66,Yes
51,62,61,Yes
48,59,58,Yes
51,62,61,Yes
48,59,57,Yes
39,52,48,Yes
40,53,49,Yes
52,66,61,Yes
56,72,65,Yes
67,83,75,Yes
71,88,80,Yes
67,84,76,Yes
48,64,59,Yes
36,51,46,Yes
34,41,45,Yes
33,40,44,Yes
26,33,38,Yes
28,35,40,Yes
29,35,40,Yes
41,47,51,Yes
52,59,62,Yes
59,66,68,Yes
58,66,67,Yes
48,57,58,Yes
42,51,52,Yes
36,43,46,Yes
35,42,46,Yes
48,56,60,Yes
39,47,51,Yes
39,46,51,Yes
48,55,59,Yes
41,49,51,Yes
34,42,44,Yes
36,43,45,Yes
32,39,41,Yes
37,45,46,Yes
48,58,58,Yes
39,50,49,Yes
32,41,42,Yes
36,46,46,Yes
38,49,48,Yes
40,51,50,Yes
50,60,59,Yes
61,71,70,Yes
60,71,69,Yes
59,71,68,Yes
64,75,73,Yes
57,67,65,Yes
52,63,61,Yes
46,58,56,Yes
50,62,60,Yes
58,69,67,Yes
55,66,64,Yes
44,56,52,Yes
38,52,47,Yes
40,54,49,Yes
37,54,46,Yes
50,67,60,Yes
64,82,74,Yes
70,88,79,Yes
52,69,63,Yes
46,62,57,Yes
37,45,48,Yes
38,45,49,Yes
33,40,45,Yes
33,40,45,Yes
36,42,47,Yes
39,46,50,Yes
42,50,52,Yes
48,56,58,Yes
46,54,56,Yes
39,46,48,Yes
33,41,43,Yes
26,34,38,Yes
29,37,41,Yes
48,57,60,Yes
45,53,57,Yes
39,46,50,Yes
49,57,60,Yes
41,49,51,Yes
42,50,51,Yes
42,50,51,Yes
37,44,46,Yes
39,47,48,Yes
42,51,52,Yes
32,41,43,Yes
31,40,42,Yes
46,57,57,Yes
49,59,60,Yes
58,68,68,Yes
61,72,70,Yes
61,72,69,Yes
63,74,72,Yes
68,79,76,Yes
68,79,75,Yes
57,68,66,Yes
52,63,61,Yes
44,56,53,Yes
58,69,67,Yes
67,78,75,Yes
58,70,67,Yes
49,62,58,Yes
48,61,57,Yes
42,57,51,Yes
29,44,39,Yes
29,45,40,Yes
39,55,48,Yes
51,68,61,Yes
50,67,60,Yes
58,76,68,Yes
50,58,62,Yes
51,59,63,Yes
48,57,61,Yes
52,61,64,Yes
50,58,62,Yes
40,47,51,Yes
36,43,46,Yes
39,47,50,Yes
32,39,42,Yes
30,37,40,Yes
28,34,39,Yes
25,32,36,Yes
34,41,45,Yes
52,59,63,Yes
55,63,66,Yes
47,55,58,Yes
44,53,55,Yes
39,46,49,Yes
56,64,66,Yes
57,65,67,Yes
42,50,51,Yes
43,51,53,Yes
41,51,51,Yes
35,43,46,Yes
42,52,52,Yes
54,65,64,Yes
49,60,59,Yes
57,69,67,Yes
55,67,64,Yes
50,62,59,Yes
59,71,67,Yes
65,76,72,Yes
59,70,67,Yes
51,62,60,Yes
46,57,55,Yes
39,51,48,Yes
48,59,57,Yes
57,69,66,Yes
46,59,56,Yes
63,76,71,Yes
72,86,80,Yes
61,76,71,Yes
37,53,47,Yes
24,38,34,Yes
24,39,35,Yes
35,51,45,Yes
42,58,51,Yes
56,73,66,Yes
46,55,58,Yes
50,59,62,Yes
51,60,64,Yes
55,63,67,Yes
55,63,67,Yes
55,63,66,Yes
53,62,65,Yes
48,56,59,Yes
28,36,39,Yes
31,38,42,Yes
35,41,46,Yes
29,36,41,Yes
38,45,49,Yes
52,59,63,Yes
55,63,66,Yes
49,57,59,Yes
